"from","to","rho","p","q","edge_sign"
"ASV_133","ASV_439",0.675303252441909,0.000293788279681184,0.0400780439368084,"Positive"
"ASV_207","ASV_452",0.792077386572723,3.98724224792701e-06,0.0013865971734632,"Positive"
"ASV_123","ASV_455",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_153","ASV_455",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_259","ASV_455",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_306","ASV_455",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_343","ASV_455",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_155","ASV_459",0.653569724697977,0.000533561951307826,0.0470605734879216,"Positive"
"ASV_33","ASV_460",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_74","ASV_460",1,0,0,"Positive"
"ASV_165","ASV_460",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_338","ASV_460",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_404","ASV_460",1,0,0,"Positive"
"ASV_430","ASV_460",1,0,0,"Positive"
"ASV_457","ASV_461",1,0,0,"Positive"
"ASV_89","ASV_463",0.675303252441909,0.000293788279681184,0.0400780439368084,"Positive"
"ASV_175","ASV_463",0.789655172413793,4.4741732565523e-06,0.00152619758666757,"Positive"
"ASV_319","ASV_463",0.656532164298613,0.000493234534869602,0.043682415990705,"Positive"
"ASV_349","ASV_463",0.730614563674553,5.03225044523603e-05,0.0100480105982096,"Positive"
"ASV_21","ASV_464",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_165","ASV_464",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_244","ASV_464",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_373","ASV_464",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_419","ASV_464",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_24","ASV_466",0.749289671135084,2.51366715078305e-05,0.00770556286182041,"Positive"
"ASV_73","ASV_466",0.703222136075841,0.00012660983460866,0.0183382194927826,"Positive"
"ASV_90","ASV_466",0.669146379084466,0.000349587970575271,0.0405018915649716,"Positive"
"ASV_121","ASV_466",0.678730801059858,0.000266215264294933,0.0367821823401732,"Positive"
"ASV_128","ASV_466",0.680106143505823,0.000255801174206205,0.0355569818390257,"Positive"
"ASV_134","ASV_466",0.681541584073375,0.000245311800445958,0.034167792431662,"Positive"
"ASV_135","ASV_466",0.692591183821389,0.000176340190686464,0.0250364593911434,"Positive"
"ASV_236","ASV_466",0.70833021183084,0.000107432363883442,0.0157994294970845,"Positive"
"ASV_464","ASV_471",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_33","ASV_474",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_123","ASV_477",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_125","ASV_477",0.706377428974729,0.000114440181750552,0.0166314425956192,"Positive"
"ASV_433","ASV_477",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_193","ASV_481",1,0,0,"Positive"
"ASV_336","ASV_481",1,0,0,"Positive"
"ASV_8","ASV_484",0.68200832608545,0.00024198275783549,0.0338133645789856,"Positive"
"ASV_197","ASV_484",0.830630275000388,5.06264377309051e-07,0.000190395708266833,"Positive"
"ASV_311","ASV_484",0.668551091377325,0.000355441016294034,0.0405018915649716,"Positive"
"ASV_315","ASV_484",0.786602820534989,5.16252423743424e-06,0.00175926276792763,"Positive"
"ASV_466","ASV_487",0.673108629167783,0.000312717949872976,0.0405018915649716,"Positive"
