"ASV","KS_LFC","KS_p","KS_padj","SD_LFC","SD_p","SD_padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","Category"
"ASV_2",-1.30582751754009,3.71685982924071e-15,5.62484787491761e-14,1.35086458703423,4.36728111334381e-11,1.2159430047152e-09,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__","Other"
"ASV_3",1.37461381208244,1.28487026432517e-09,1.00574327586833e-08,2.49819740274183,4.44908002274191e-30,5.88390833007618e-28,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Mycosphaerellaceae","g__Mycosphaerella","s__tassiana","Conserved Early"
"ASV_4",0.185120544243194,0.444321297130642,0.596810263009798,0.586829286552265,0.0275452349844298,0.0899470944861936,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Epicoccum","s__dendrobii","Early in both"
"ASV_6",0.273208423517841,0.448837617464552,0.599330230379137,2.80797510616773,2.1487046303849e-37,1.13666474947361e-34,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Mycosphaerellaceae","g__Mycosphaerella","s__tassiana","Early in both"
"ASV_7",-1.43177765371456,4.68761379822971e-15,6.86508601418158e-14,-1.36388823770566,3.50417318283769e-12,1.09041624336538e-10,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__","Conserved Regular"
"ASV_9",-8.95074085413291,1.88806088980731e-24,5.35737277482823e-23,-10.1241495366015,3.60167661732523e-35,9.52643465282523e-33,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__Ustilaginaceae","g__Ustilago","s__hordei","Conserved Regular"
"ASV_10",-2.50162737064227,3.15180934000102e-05,0.000138924411685482,1.66791358664848,2.91947508894616e-10,7.02001055478419e-09,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__","Other"
"ASV_13",-3.02653935929284,1.83144969259654e-11,1.80756121834528e-10,-10.0594282833472,0.000752684930860337,0.00517104322630024,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Epicoccum","s__dendrobii","Conserved Regular"
"ASV_14",0.334100712440211,0.554132093574245,0.676279490544912,1.08598506401326,0.03800779951715,0.114892148254699,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__","Early in both"
"ASV_15",5.4007782789316,8.36292783084256e-48,9.49192308800631e-46,-1.94505788331483,6.91344926407348e-15,3.65721466069487e-13,"k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Sporobolomyces","s__roseus","Other"
"ASV_16",3.75954616875576,0.000428682217513056,0.00151960981685937,0.0191575383034214,0.951108257983933,0.978009044388611,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__petersiae","Early in both"
"ASV_17",-3.54790055063838,1.10407881860025e-13,1.39236606567921e-12,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Pseudopithomyces","s__rosae","Other"
"ASV_18",-9.63245648293563,1.91642817104236e-06,9.45715640927424e-06,-1.75238039680814,3.22756458280028e-12,1.06711354018834e-10,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__Ustilaginaceae","g__Ustilago","s__hordei","Conserved Regular"
"ASV_19",8.46551819715653,4.74802511881932e-29,1.53971671710284e-27,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_20",-1.73018065520564,0.41082181243113,0.565191220738585,2.76952889845969,0.0136650355591579,0.0539462970954815,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__","Other"
"ASV_21",6.08173141360004,3.98489686985321e-33,1.64467561719396e-31,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__rubella","Other"
"ASV_22",7.02288761769782,8.98712667699039e-18,1.63206220454146e-16,2.13538719237016,0.41509917152294,0.697103053129002,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Early in both"
"ASV_23",4.39612816875357,8.55607494266588e-23,1.84974191617634e-21,-0.508814039681473,0.00287292073321235,0.0150472778996963,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","s__hungarica","Other"
"ASV_25",0.507026064166627,0.796574885024871,0.867254191370004,0.879792519835808,0.00121509842033338,0.00738259001977272,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__victoriae","Early in both"
"ASV_26",-0.0488994131724522,0.801292124447146,0.870302929423456,1.81358595427876,0.0984762376968609,0.241175600655738,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__rosarum","Other"
"ASV_27",-29.788448505146,1.46892054514399e-23,3.70494404164096e-22,0.113821434518955,0.905768966508095,0.969297152028004,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Epicoccum","s__dendrobii","Other"
"ASV_28",-7.30278856297105,1.19834321454383e-07,7.55621971392914e-07,-0.0175466616953975,0.941011634043219,0.978009044388611,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__Ustilaginaceae","g__Tranzscheliella","s__hypodytes","Regular in both"
"ASV_30",3.87153640286971,6.35778228894968e-14,8.48950929171516e-13,-4.28804443870713,2.48808017745131e-32,4.38731471290581e-30,"k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Entylomatales","f__","g__Tilletiopsis","s__washingtonensis","Other"
"ASV_32",9.72448753091071,0.000990464723432941,0.00321193560313254,-2.83409600352754,0.0277880609355792,0.0901833388645486,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Claviceps","s__","Other"
"ASV_33",1.89486660959513,0.000363109010416799,0.00132350791442836,6.39742619203488,0.0323274691065582,0.101190716907511,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Early in both"
"ASV_34",0.746341190945352,0.392867700634468,0.552204136495506,-0.0759294264931119,0.744915064044057,0.897794771107317,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__exasperatum","Other"
"ASV_36",9.66890970793007,6.91381359899594e-46,4.48410196277737e-44,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_38",-0.568414135989713,0.57771561120996,0.693870072723074,-0.261449559029912,0.714174940393967,0.882097064579718,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Gibberella","s__intricans","Regular in both"
"ASV_39",-1.14286190362314,0.0885968442017715,0.179566818158948,-9.48452538422064,0.00146264851714154,0.00850264907217447,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Bipolaris","s__drechsleri","Regular in both"
"ASV_41",-1.35278206818222,3.00370584777785e-06,1.45072601584164e-05,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__","Other"
"ASV_42",8.0980977134748,0.00650968308744171,0.017283018255547,5.08709124780817,3.92744122952999e-16,2.30846267824596e-14,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Udeniomyces","s__puniceus","Conserved Early"
"ASV_43",-11.4926475678279,3.01441466692121e-09,2.31956654030887e-08,-10.2858520566168,0.000564068276319279,0.00403232592125539,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__Ustilaginaceae","g__Pseudozyma","s__prolifica","Conserved Regular"
"ASV_46",3.38955010605287,0.00478936977964207,0.013258377316814,2.4395385627849,0.00127757252804913,0.00750928741486653,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Pyrenophora","s__tritici-repentis","Conserved Early"
"ASV_47",-2.12485295969675,0.475311889026055,0.620185943228105,1.18140128531885,0.00148524207410156,0.00854014192608398,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Dematiopleospora","s__","Other"
"ASV_50",-0.0547772432975291,0.910191063146942,0.943571828150319,0.541151167759229,0.699278288716179,0.874511145935836,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__dactylidicola","Other"
"ASV_51",2.43770296641366,1.61314772244228e-11,1.62748681330843e-10,-7.91458319387965,0.00609602439880685,0.0293163355178984,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellaceae","g__Bulleromyces","s__albus","Other"
"ASV_52",4.78810108342556,2.23775788740306e-21,4.61791854945905e-20,2.00197998952681,0.401711716435133,0.68772005823361,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraophiobolus","s__arundinis","Early in both"
"ASV_54",8.07861942585464,1.20281270016737e-32,4.5506413822999e-31,-2.37927245520309,0.289993168637429,0.555820239888405,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__rosigena","Other"
"ASV_55",-1.74833793768446,0.00330267493296196,0.00955041031569891,-1.30877819590739,0.0142205527068007,0.0545679242550053,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Aureobasidium","s__leucospermi","Regular in both"
"ASV_56",0.707885683824181,0.287635475741295,0.455005247339888,-1.37943286390907,0.00050482319971463,0.0036582393513567,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Paraphaeosphaeria","s__michotii","Other"
"ASV_58",2.14791788535376,1.24741412126517e-07,7.75789056238888e-07,-2.64617362465597,0.160827055221656,0.363579112018187,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__rosarum","Other"
"ASV_61",-3.85276013421445,0.0330935964286607,0.0747487202916019,0.635827239880978,0.204678792818361,0.429663021432194,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Aureobasidium","s__pullulans","Other"
"ASV_62",8.76296304057322,1.5143702306277e-47,1.37504816940995e-45,-0.961446178640346,0.747444333706502,0.897794771107317,"k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__","Other"
"ASV_63",-1.77073639166734,0.0286886333981174,0.0654504500640468,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Bipolaris","s__axonopicola","Other"
"ASV_65",9.21479359051648,1.21828999381355e-46,9.21839428652256e-45,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_66",-14.9145732202555,5.51138876541318e-07,3.12771312437198e-06,0.61894596580047,0.19670343451103,0.422653757709055,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__","Other"
"ASV_67",4.59416812934129,3.81035366366223e-06,1.82094796137121e-05,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_68",-4.17778616448797,0.0656406744861696,0.13796697322556,2.1415522067035,5.89640461535983e-14,2.59933170127113e-12,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__","Other"
"ASV_69",1.12335021997933,0.374937595259342,0.543839195679685,0.544452832995374,0.190335836995339,0.416064701531133,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__carnescens","Early in both"
"ASV_70",3.00718286009019,0.222477233614135,0.379716782183523,2.42183915485798,2.10615782040394e-07,3.18330710569624e-06,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Parastagonospora","s__forlicesenica","Early in both"
"ASV_71",1.04863406667086,0.0553615166372518,0.117590878378085,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__rosarum","Other"
"ASV_72",0.89611477941121,0.0379269910836678,0.0844061468234568,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria","s__podocarpi","Other"
"ASV_73",0.388863732394131,0.895817243069508,0.93280052374669,-0.28399785800312,0.662393114314275,0.855549049165584,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Ascochyta","s__var._macrospora","Other"
"ASV_74",-7.07242676685527,6.56568144039292e-05,0.000270983579448944,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__oxalicum","Other"
"ASV_75",8.4159070326716,1.97450855341944e-18,3.73511201355177e-17,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_76",-6.1813411822349,5.52557056336768e-05,0.000234449442595227,1.47943227510122,0.00329179232113189,0.0170721386066546,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__rosae","Other"
"ASV_77",1.68602454397051,0.0200625825353998,0.0469505797477913,-1.53804889766088,0.00643731100487689,0.0298713817682445,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Mycosphaerellaceae","g__","s__","Other"
"ASV_78",-4.36252282905901,0.141425543348707,0.258899986614165,1.89956424793778,0.000390690945098465,0.00295250728510126,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Pleospora","s__rosae-caninae","Other"
"ASV_79",0.0594162813841727,0.918002210169195,0.949369028284316,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__","Other"
"ASV_80",-11.8048181983304,2.71273900792619e-10,2.28071020296017e-09,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Pseudopithomyces","s__rosae","Other"
"ASV_82",-1.20412857981286,0.257359412155311,0.426427639118653,-2.91323525030742,0.327593381426632,0.60593321249891,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Nothophoma","s__variabilis","Regular in both"
"ASV_83",-0.455763264772371,0.518402550760971,0.651952238353133,-2.66827174496998,0.0150235209605454,0.0571758459577592,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__floriforme","Regular in both"
"ASV_86",-28.6977033303366,3.6326765424096e-91,1.64923515025396e-88,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Epicoccum","s__dendrobii","Other"
"ASV_87",3.52761315910569,0.21459715583186,0.371859193693375,-0.947233315538908,0.00618525515035904,0.0294663931879536,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Ophiobolopsis","s__italica","Other"
"ASV_89",-5.70277389459252,1.20607077437999e-10,1.07363947366375e-09,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__buchloes","Other"
"ASV_91",-12.3009803443539,1.92712140029479e-07,1.15120146807084e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Exserohilum","s__gedarefense","Other"
"ASV_92",-2.13698920647901,4.82156269592034e-07,2.77087273917448e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__grevilleae","Other"
"ASV_94",8.26081764124872,0.00534451039327523,0.0143574421215796,-4.17217520723207,1.79701718587611e-08,3.52082256047578e-07,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia","s__persica","Other"
"ASV_95",-0.589303987031266,0.842879653640144,0.90039379471206,-3.57965090798119,1.36111758732189e-08,2.7693507834357e-07,"k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Kondoaceae","g__Kondoa","s__sorbi","Regular in both"
"ASV_96",-3.23688377786066,0.275924969673133,0.442649951348419,-0.419594815912394,0.235911343876277,0.474513691675098,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Apiosporaceae","g__Arthrinium","s__malaysianum","Regular in both"
"ASV_97",0.776536959349647,0.218845643801532,0.376348190476878,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__","Other"
"ASV_98",7.89653643391015,2.16691741733549e-36,9.83780507470312e-35,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_99",-8.23237421615514,7.02932414760138e-07,3.93989279384077e-06,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Hannaella","s__luteola","Other"
"ASV_101",-0.212067017243044,0.850204985081708,0.904920509761271,1.61348592370691,0.201829660109954,0.427071560792663,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__exasperatum","Other"
"ASV_103",7.96695260705509,9.24174901465146e-29,2.79716936843451e-27,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_105",8.0462362186573,4.15675031585021e-29,1.45166511030461e-27,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_107",3.70173468687364,2.21591039724631e-07,1.30652379266211e-06,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Entylomatales","f__","g__Tilletiopsis","s__washingtonensis","Other"
"ASV_108",-0.668739887977833,0.533350414798129,0.661050401284596,-0.771815826678948,0.783222076405821,0.922771666856747,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__oryzae","Regular in both"
"ASV_109",7.68217208749671,5.36591042404599e-23,1.21806166625844e-21,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraphoma","s__radicina","Other"
"ASV_110",7.61678937580687,2.38158258396615e-12,2.57437736457293e-11,0.783834221755505,0.269365047374031,0.519412550612501,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__","g__","s__","Early in both"
"ASV_111",7.94338966736072,8.22184669920257e-07,4.49725108606984e-06,-1.07148649442348,0.433222249434821,0.70699725824326,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__rosae","Other"
"ASV_116",6.04675518595781,0.000121225974765957,0.000491398147712003,-1.39941602190112,0.0186348517134918,0.0679850796995668,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae","g__Botrytis","s__caroliniana","Other"
"ASV_117",5.90801763752623,1.56408432081307e-11,1.61385064011167e-10,-0.933285870565211,0.00111039201869597,0.00691055738694319,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__globispora","Other"
"ASV_118",15.1500276344128,3.3759290618051e-07,1.96496383853784e-06,-4.36148830485718,0.142079785917598,0.331102232380657,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__","Other"
"ASV_119",2.28854821008348,0.000306332042647456,0.00114194929827394,9.06409595803762,0.00238242571815216,0.0126030320490249,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria","s__","Conserved Early"
"ASV_120",4.57318127455864,0.0139227488586555,0.0338017539135273,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Didymella","s__keratinophila","Other"
"ASV_123",-15.2949511867545,5.94197141206974e-09,4.42238528045846e-08,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__","Other"
"ASV_125",-0.520375940483565,0.776193032598375,0.859491797072347,8.64314467467598,8.21088404758489e-11,2.06836079103448e-09,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__rosae","Other"
"ASV_126",3.32542957938902,0.232344413259392,0.393598371715537,-6.24976314246889,1.81152152061376e-21,1.59715814067447e-19,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__cucumeris","Other"
"ASV_127",8.59771192877588,4.00829361850314e-62,6.06588434266808e-60,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Pucciniomycetes","o__Platygloeales","f__Platygloeaceae","g__Insolibasidium","s__deformans","Other"
"ASV_128",19.5895060601671,2.64969733641704e-11,2.55949487390071e-10,-0.552867036533763,0.737470341740487,0.894774795368618,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Claviceps","s__spartinae","Other"
"ASV_133",-8.28554682670039,4.35143724987166e-10,3.52777234186024e-09,1.8089225044581,0.542529527829661,0.765328320591708,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__trifolii","Other"
"ASV_136",0.0476826789807843,0.986758440167342,0.994473793729895,-1.887369490626,0.0501145740333847,0.140960222335125,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Aureobasidium","s__leucospermi","Other"
"ASV_137",7.75061252469718,3.55150163522914e-17,5.971784231089e-16,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__","Other"
"ASV_139",5.37289049951414,3.11539046796907e-10,2.57161322265083e-09,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__obclavata","Other"
"ASV_140",-6.19373583859187,3.42956883307787e-05,0.000149713870213207,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__","s__","Other"
"ASV_141",-5.18835705031392,4.8526752003364e-05,0.000209531741574154,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Gibberella","s__intricans","Other"
"ASV_142",6.21495499567075,1.41302210786644e-12,1.58235665714732e-11,-2.19665171456641,0.0087965487091042,0.0383234488863976,"k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Entylomatales","f__","g__","s__","Other"
"ASV_144",-8.97693463022519,2.45443238873518e-06,1.19818527364062e-05,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__inaequalis","Other"
"ASV_145",6.50588571428212,7.34599653796166e-11,6.80629066986651e-10,-6.18092837756482,9.80943873363649e-19,7.41313298584815e-17,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__lacteus","Other"
"ASV_146",-6.51518590419364,1.33468697948506e-06,6.73275431873574e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Epicoccum","s__thailandicum","Other"
"ASV_148",2.49732516597497,0.115543646691677,0.222274642364497,-3.97398047431787,3.27893072979371e-10,7.54154067852553e-09,"k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__","f__Symmetrosporaceae","g__Symmetrospora","s__coprosmae","Other"
"ASV_149",6.35497985768804,3.28105651379028e-13,3.9199990980547e-12,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Coniothyriaceae","g__Coniothyrium","s__","Other"
"ASV_151",6.7862698041863,2.72028353843858e-17,4.75003356327352e-16,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeodothis","s__","Other"
"ASV_154",6.64686179218772,8.43228475137891e-16,1.32008871625035e-14,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Plectosphaerella","s__niemeijerarum","Other"
"ASV_155",1.4754042627796,0.399657053619193,0.555976857584976,1.4280367350613,0.0526264160113167,0.144996739947847,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__desmazieri","Early in both"
"ASV_159",7.71486238772699,5.39808052446952e-41,2.7230317312324e-39,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__letifera","Other"
"ASV_160",2.68576903431833,0.364888627517531,0.534385280299867,2.8581923662674,0.174991905216891,0.388952596049307,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__","Early in both"
"ASV_162",5.15061138856871,8.40114305028741e-09,6.05415705528648e-08,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__","f__Symmetrosporaceae","g__Symmetrospora","s__coprosmae","Other"
"ASV_163",7.17121545598826,1.38390342134803e-06,6.90430937683522e-06,NA,NA,NA,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__rosigena","Other"
"ASV_165",0.995148073163036,0.072558150377481,0.149733637597165,8.1593668357299,0.00629573767817453,0.0294729666526932,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Torulaceae","g__Torula","s__","Early in both"
"ASV_169",-4.7237601225197,1.06585163948498e-10,9.67793288652363e-10,NA,NA,NA,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__Ustilaginaceae","g__","s__","Other"
